ix,Id,danho,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,id_anony
205520,5735,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,2019,0,0,0,0,0,,es_7611
205521,5736,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,14,14,3,12,0,,es_7343
205522,5737,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,2019,14,18,9,0,0,1F-1,es_7612
205523,5738,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,13,9,8,16,0,,es_6662
205524,5739,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MEC-PLS13 ,3,2,2019,2,S,2019,22,19,10,0,0,1F-4,es_9737
205525,5740,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,16,18,8,0,0,,es_6667
205526,5741,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,9,25,7,0,0,1F-1,es_6668
205527,5742,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,17,20,6,0,0,1F-2,es_6669
205528,5743,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,4,17,8,6,0,,es_9738
205529,5744,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MEC-PLS13 ,3,2,2019,2,N,2019,15,14,8,0,0,1F-1,es_7615
205530,5745,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,17,27,10,0,0,1F-5,es_9739
205531,5746,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,17,28,9,0,0,1F-5,es_9740
205532,5747,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,23,20,0,0,0,1F-3,es_6679
205533,5748,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,9,29,8,0,0,1F-3,es_7181
205534,5749,2019,2,13014,PROBABILIDAD Y ESTADISTICA,IND-PLS13 ,3,2,2019,2,S,2019,12,25,9,0,0,1F-2,es_7130
205535,5750,2019,2,13014,PROBABILIDAD Y ESTADISTICA,IND-PLS13 ,3,2,2019,2,S,2019,23,25,9,0,0,1F-5,es_6686
205536,5751,2019,2,13014,PROBABILIDAD Y ESTADISTICA,IND-PLS13 ,3,2,2019,2,S,2019,17,23,9,0,0,1F-3,es_6687
205537,5752,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,24,26,10,0,0,1F-5,es_9741
205538,5753,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,22,23,5,0,0,1F-3,es_6692
205539,5754,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,17,19,8,0,0,1F-1,es_6693
205540,5755,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,7,24,6,0,0,1F-1,es_9614
205541,5756,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,12,16,0,0,0,1F-1,es_7617
205542,5757,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CGF-PLS13 ,3,2,2019,2,N,0,6,12,10,22,0,,es_6694
205543,5758,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,18,8,9,0,0,1F-1,es_6695
205544,5759,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,17,25,10,0,0,1F-5,es_6697
205545,5760,2019,2,13014,PROBABILIDAD Y ESTADISTICA,IND-PLS13 ,3,2,2019,2,S,2019,21,34,6,0,0,1F-4,es_9742
205546,5761,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,19,33,8,0,0,1F-5,es_9743
205547,5762,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,11,26,10,0,0,1F-1,es_9744
205548,5763,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,24,23,9,0,0,1F-5,es_9745
205549,5764,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,15,23,8,0,0,1F-2,es_9746
205550,5765,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,17,29,7,0,0,1F-3,es_9616
205551,5766,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,18,17,7,0,0,1F-1,es_9729
205552,5767,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,N,2019,15,1,9,26,0,,es_9747
205553,5768,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,24,30,10,0,0,1F-5,es_9748
205554,5769,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,2019,6,21,8,0,0,1F-1,es_6709
205555,5770,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,11,21,9,16,0,,es_9619
205556,5771,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CGF-PLS13 ,3,2,2019,2,S,2019,0,0,0,0,0,1F-3,es_7624
205557,5772,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,3,20,5,30,0,,es_6721
205558,5773,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,17,19,8,0,0,1F-5,es_9749
205559,5774,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,0,0,3,0,0,,es_8357
205560,5775,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MEC-PLS13 ,3,2,2019,2,N,0,8,11,4,6,0,,es_3814
205561,5776,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,19,27,10,0,0,1F-4,es_9750
205562,5777,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,S,2019,24,30,10,0,0,1F-5,es_9751
205563,5778,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,6,0,2,0,0,,es_6729
205564,5779,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,7,25,10,0,0,1F-1,es_6734
205565,5780,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,N,2019,7,14,9,36,0,,es_6735
205566,5781,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,11,0,3,0,0,,es_7630
205567,5782,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,S,2019,19,23,9,0,0,1F-4,es_9752
205568,5783,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,16,26,0,0,0,1F-4,es_6738
205569,5784,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,14,21,9,0,0,1F-3,es_9753
205570,5785,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,18,24,10,0,0,1F-3,es_6744
205571,5786,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,18,25,10,0,0,1F-5,es_9754
205572,5787,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,11,0,0,0,0,,es_9624
205573,5788,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,18,23,10,0,0,1F-4,es_9755
205574,5789,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,10,27,8,0,0,1F-4,es_9756
205575,5790,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MEC-PLS13 ,3,2,2019,2,N,0,0,0,0,0,0,,es_3819
205576,5791,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,16,20,9,0,0,1F-2,es_9757
205577,5792,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,0,0,0,0,0,1F-1,es_2369
205578,5793,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MEC-PLS13 ,3,2,2019,2,N,2019,16,18,3,0,0,1F-1,es_6759
205579,5794,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,S,2019,14,33,9,0,0,1F-5,es_9758
205580,5795,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,12,24,9,0,0,1F-1,es_6762
205581,5796,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,16,17,8,0,0,1F-2,es_9759
205582,5797,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,11,26,9,0,0,1F-3,es_6768
205583,5798,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,18,27,10,0,0,1F-5,es_9760
205584,5799,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,3,0,2,0,0,,es_7636
205585,5800,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,18,24,5,0,0,1F-3,es_9625
205586,5801,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,13,7,6,36,0,,es_9761
205587,5802,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,11,26,9,0,0,1F-1,es_9762
205588,5803,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,13,13,9,0,0,,es_6783
205589,5804,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,2019,15,14,10,0,0,1F-1,es_6795
205590,5805,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,12,7,4,18,0,,es_7400
205591,5806,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CGF-PLS13 ,3,2,2019,2,N,0,0,6,0,0,0,,es_3836
205592,5807,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,S,2019,24,19,10,0,0,1F-5,es_9763
205593,5808,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,2019,9,16,10,28,0,,es_9764
205594,5809,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,0,0,4,0,0,,es_7404
205595,5810,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MEC-PLS13 ,3,2,2019,2,S,2019,19,36,9,0,0,1F-5,es_9765
205596,5811,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,7,10,2,16,0,,es_6811
205597,5812,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,S,2019,24,21,8,0,0,1F-5,es_9766
205598,5813,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,N,0,3,0,0,0,0,,es_7411
205599,5814,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,22,14,0,0,0,1F-3,es_7144
205600,5815,2019,2,13014,PROBABILIDAD Y ESTADISTICA,IND-PLS13 ,3,2,2019,2,N,2019,16,17,7,0,0,1F-1,es_6822
205601,5816,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,2019,6,23,6,18,0,,es_6823
205602,5817,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,12,27,8,0,0,1F-2,es_9767
205603,5818,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,10,15,10,0,0,1F-2,es_9642
205604,5819,2019,2,13014,PROBABILIDAD Y ESTADISTICA,IND-PLS13 ,3,2,2019,2,N,2019,17,8,10,0,0,1F-1,es_9768
205605,5820,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ECA-PLS13 ,3,2,2019,2,N,0,4,15,3,6,0,,es_6831
205606,5821,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,12,18,7,0,0,1F-2,es_9769
205607,5822,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,12,22,10,0,0,1F-1,es_9770
205608,5823,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,24,27,10,0,0,1F-5,es_9771
205609,5824,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,5,0,0,0,0,,es_6838
205610,5825,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,16,21,0,0,0,1F-3,es_6841
205611,5826,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,17,29,10,0,0,1F-5,es_6844
205612,5827,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,10,26,10,0,0,1F-2,es_9772
205613,5828,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,2019,15,19,4,0,0,,es_7795
205614,5829,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,10,0,7,0,0,,es_6851
205615,5830,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,2019,12,17,10,32,0,,es_6853
205616,5831,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,13,18,8,12,0,,es_9644
205617,5832,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,14,20,10,0,0,1F-1,es_7796
205618,5833,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,0,0,4,0,0,,es_6860
205619,5834,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CGF-PLS13 ,3,2,2019,2,N,0,4,11,4,8,0,,es_3869
205620,5835,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,5,5,3,0,0,,es_6864
205621,5836,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,23,34,9,0,0,1F-5,es_9773
205622,5837,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,S,2019,20,25,10,0,0,1F-4,es_9774
205623,5838,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,22,27,10,0,0,1F-5,es_9775
205624,5839,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,0,0,0,0,0,,es_6868
205625,5840,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,16,18,7,0,0,1F-1,es_6874
205626,5841,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,4,15,4,16,0,,es_9776
205627,5842,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,N,2019,5,0,0,0,0,1F-1,es_7662
205628,5843,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,17,25,8,0,0,1F-2,es_6877
205629,5844,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,14,26,8,0,0,1F-2,es_6879
205630,5845,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CGF-PLS13 ,3,2,2019,2,N,2019,3,12,0,0,0,1F-1,es_7446
205631,5846,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,17,23,9,0,0,1F-3,es_6880
205632,5847,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,2019,10,19,8,0,0,,es_9727
205633,5848,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,0,0,0,0,0,,es_6887
205634,5849,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,2019,10,11,8,28,0,,es_9730
205635,5850,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,15,21,10,0,0,1F-3,es_9777
205636,5851,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ECA-PLS13 ,3,2,2019,2,N,0,10,9,6,10,0,,es_6897
205637,5852,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,10,18,7,40,0,,es_6898
205638,5853,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,17,25,10,0,0,1F-4,es_6900
205639,5854,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,0,0,0,0,0,,es_6903
205640,5855,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,11,21,8,0,0,1F-2,es_9778
205641,5856,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,17,27,9,0,0,1F-5,es_9779
205642,5857,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,S,2019,14,19,0,0,0,1F-2,es_6912
205643,5858,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,8,18,5,26,0,,es_6915
205644,5859,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,3,0,7,0,0,,es_6917
205645,5860,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,S,2019,23,28,10,0,0,1F-5,es_9780
205646,5861,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,N,0,0,0,0,0,0,,es_6921
205647,5862,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CGF-PLS13 ,3,2,2019,2,N,2019,10,15,0,0,0,1F-1,es_3591
205648,5863,2019,2,13014,PROBABILIDAD Y ESTADISTICA,IND-PLS13 ,3,2,2019,2,N,0,4,15,4,20,0,,es_6927
205649,5864,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,24,34,10,0,0,1F-5,es_9781
205650,5865,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,0,0,0,0,0,,es_6929
205651,5866,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,0,0,0,0,0,,es_7808
205652,5867,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,0,0,0,0,0,,es_3894
205653,5868,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,9,3,4,0,0,,es_6934
205654,5869,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,N,0,8,7,7,0,0,,es_9782
205655,5870,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,12,13,7,18,0,,es_7469
205656,5871,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,9,15,8,20,0,,es_7674
205657,5872,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,2019,4,21,10,0,0,1F-1,es_9783
205658,5873,2019,2,13014,PROBABILIDAD Y ESTADISTICA,IND-PLS13 ,3,2,2019,2,N,2019,18,11,6,0,0,1F-1,es_9653
205659,5874,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,10,26,9,0,0,1F-1,es_6935
205660,5875,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,N,2019,20,18,9,0,0,1F-1,es_3901
205661,5876,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ECA-PLS13 ,3,2,2019,2,N,0,10,8,6,10,0,,es_7473
205662,5877,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,12,23,0,0,0,1F-2,es_7676
205663,5878,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,0,0,0,0,0,,es_9705
205664,5879,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,8,16,8,14,0,,es_6944
205665,5880,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,23,24,10,0,0,1F-4,es_9784
205666,5881,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,0,0,5,0,0,,es_7474
205667,5882,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,7,15,9,26,0,,es_6953
205668,5883,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MEC-PLS13 ,3,2,2019,2,N,2019,11,16,8,0,0,,es_7475
205669,5884,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,12,16,9,0,0,1F-1,es_9785
205670,5885,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,2019,11,15,5,30,0,,es_6962
205671,5886,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ECA-PLS13 ,3,2,2019,2,S,2019,24,31,10,0,0,1F-5,es_9786
205672,5887,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,S,2019,18,32,10,0,0,1F-5,es_9787
205673,5888,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,15,27,8,0,0,1F-4,es_9788
205674,5889,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,7,0,0,0,0,,es_9789
205675,5890,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,12,22,10,0,0,1F-4,es_9790
205676,5891,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,10,21,10,0,0,1F-1,es_6974
205677,5892,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,16,27,8,0,0,1F-5,es_6977
205678,5893,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MEC-PLS13 ,3,2,2019,2,N,0,10,9,5,6,0,,es_9791
205679,5894,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,N,2019,9,11,10,44,0,,es_9792
205680,5895,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,11,19,7,0,0,1F-1,es_9793
205681,5896,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,S,2019,13,28,9,0,0,1F-4,es_9794
205682,5897,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,10,10,7,20,0,,es_9707
205683,5898,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,17,29,10,0,0,1F-4,es_9795
205684,5899,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,11,0,4,0,0,,es_6987
205685,5900,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,0,0,0,0,0,,es_6991
205686,5901,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,S,2019,10,18,10,0,0,1F-2,es_9796
205687,5902,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,0,0,4,0,0,,es_7686
205688,5903,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ECA-PLS13 ,3,2,2019,2,N,0,1,0,0,0,0,,es_3916
205689,5904,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,2019,12,24,7,0,0,1F-1,es_6999
205690,5905,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,2019,15,21,8,0,0,1F-1,es_7000
205691,5906,2019,2,13014,PROBABILIDAD Y ESTADISTICA,IND-PLS13 ,3,2,2019,2,S,2019,12,24,9,0,0,1F-2,es_7001
205692,5907,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CGF-PLS13 ,3,2,2019,2,N,0,8,2,7,0,0,,es_9797
205693,5908,2019,2,13014,PROBABILIDAD Y ESTADISTICA,MCT-PLS13 ,3,2,2019,2,N,0,12,0,5,0,0,,es_9798
205694,5909,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,11,27,10,0,0,1F-2,es_9799
205695,5910,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,13,26,9,0,0,1F-3,es_9800
205696,5911,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,S,2019,17,34,10,0,0,1F-4,es_9801
205697,5912,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,S,2019,21,33,6,0,0,1F-5,es_9802
205698,5913,2019,2,13014,PROBABILIDAD Y ESTADISTICA,ELE-PLS13 ,3,2,2019,2,N,0,4,16,3,28,0,,es_7006
205699,5914,2019,2,13014,PROBABILIDAD Y ESTADISTICA,CIV-PLS13 ,3,2,2019,2,N,0,4,2,9,0,0,,es_7008
